company_name,cin,sector,cohort,financial_year,engine_probability,engine_score_0_100,engine_risk_band,audit_probability,audit_score_0_100,audit_risk_band,engine_audit_gap,model_alignment,rule_flag_count,critical_rule_count,decision_bucket,overall_risk_percentile,sector_risk_percentile,sector_year_risk_percentile,imputed_feature_fraction,top_reasons,rule_flags_triggered,support_summary,engine_model_name,audit_model_name,engine_model_version,audit_model_version,engine_threshold,audit_threshold,engine_class,audit_class,engine_rank_overall
Metalyst Forgings,L28910MH1977PLC019569,Engineering / Manufacturing,defaulter,2015,0.749754434900633,74.98,High,0.7255556080689741,72.56,High,0.02419882683165886,agree,8,3,urgent_review,67.67,84.62,90.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.",weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"ML probability 0.750 against threshold 0.400. 8 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,98
Lanco Infratech Ltd,L45200TG1993PLC015545,Infrastructure,defaulter,2015,0.7491260480239489,74.91,High,0.7235791026492614,72.36,High,0.02554694537468749,agree,7,3,urgent_review,67.33,50.98,64.29,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.",weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"ML probability 0.749 against threshold 0.400. 7 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,99
JVL Agro Industries,L15140UP1989PLC011396,FMCG / Foods / Agro,defaulter,2016,0.7491096305774705,74.91,High,0.612479188418128,61.25,High,0.1366304421593425,agree,4,1,urgent_review,67.0,28.57,50.0,0.0,Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.,negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,ML probability 0.749 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,100
Metalyst Forgings,L28910MH1977PLC019569,Engineering / Manufacturing,defaulter,2014,0.7490476878417126,74.9,High,0.7154685123628385,71.55,High,0.033579175478874124,agree,4,1,urgent_review,66.67,82.05,100.0,0.0,"Debt-to-equity is above 2, indicating elevated leverage. | Revenue trend over the available years is negative. | Operating cash flow trend over the available years is negative.",excessive_leverage|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"ML probability 0.749 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Revenue trend over the available years is negative.; Operating cash flow trend over the available years is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,101
Lanco Infratech Ltd,L45200TG1993PLC015545,Infrastructure,defaulter,2014,0.7489296768519548,74.89,High,0.7047911340480383,70.48,High,0.04413854280391649,agree,6,4,urgent_review,66.33,49.02,69.23,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue.",weak_interest_coverage|excessive_leverage|negative_operating_cash_flow|negative_profit_margin|declining_cash_flow_trend|rising_borrowings_trend,"ML probability 0.749 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,102
Jaiprakash Associates Ltd,L14106UP1995PLC019017,Cement,defaulter,2016,0.7487574713860325,74.88,High,0.7158994106809339,71.59,High,0.03285806070509867,agree,6,3,urgent_review,66.0,66.67,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.",weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_revenue_trend|leverage_spike|margin_drop,"ML probability 0.749 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,103
Mawana Sugars Ltd,L15421DL2002PLC118184,FMCG / Foods / Agro,defaulter,2022,0.7485021942873452,74.85,High,0.7302445914941532,73.02,High,0.018257602793191996,agree,5,2,urgent_review,65.67,23.81,33.33,0.0,Operating cash flow is negative despite positive revenue. | Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative.,negative_operating_cash_flow|large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike,ML probability 0.749 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Operating cash flow is negative despite positive revenue.; Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,104
Suzlon Energy Ltd,L40100GJ1995PLC025447,Oil & Gas / Energy,defaulter,2016,0.7483342821116339,74.83,High,0.7115394919523248,71.15,High,0.03679479015930909,agree,3,1,urgent_review,65.33,33.33,100.0,0.0,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.",excessive_leverage|declining_cash_flow_trend|rising_borrowings_trend,"ML probability 0.748 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,105
Sical Logistics Ltd,L51909TN1955PLC002431,Logistics,defaulter,2020,0.7476806715389009,74.77,High,0.7241838046657919,72.42,High,0.023496866873109035,agree,4,2,urgent_review,64.67,66.67,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Net profit margin is negative. | Revenue trend over the available years is negative.",weak_interest_coverage|negative_profit_margin|declining_revenue_trend|margin_drop,"ML probability 0.748 against threshold 0.400. 4 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Net profit margin is negative.; Revenue trend over the available years is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,107
PC Jeweller Ltd,L36911DL2005PLC134929,Gems & Jewellery,defaulter,2022,0.7468487342600512,74.68,High,0.7293539464599381,72.94,High,0.017494787800113043,agree,9,4,urgent_review,63.0,61.11,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Operating cash flow is negative despite positive revenue. | Net profit margin is negative.",weak_interest_coverage|negative_operating_cash_flow|negative_profit_margin|qualified_audit_signal|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"ML probability 0.747 against threshold 0.400. 9 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Operating cash flow is negative despite positive revenue.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,112
Pratibha Industries,L45200MH1995PLC090760,Infrastructure,defaulter,2015,0.7467169994068463,74.67,High,0.6679870010736112,66.8,High,0.07872999833323513,agree,5,2,urgent_review,62.67,47.06,57.14,0.0,"Debt-to-equity is above 2, indicating elevated leverage. | Operating cash flow is negative despite positive revenue. | Revenue trend over the available years is negative.",excessive_leverage|negative_operating_cash_flow|declining_revenue_trend|declining_cash_flow_trend|rising_borrowings_trend,"ML probability 0.747 against threshold 0.400. 5 rule-based red flag(s) were triggered. Key reasons: Debt-to-equity is above 2, indicating elevated leverage.; Operating cash flow is negative despite positive revenue.; Revenue trend over the available years is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,113
Videocon Industries Ltd,L99999MH1986PLC103624,Engineering / Manufacturing,defaulter,2017,0.7456699933056429,74.57,High,0.7129564372011012,71.3,High,0.03271355610454163,agree,6,3,urgent_review,62.33,76.92,100.0,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Net profit margin is negative.",weak_interest_coverage|excessive_leverage|negative_profit_margin|declining_revenue_trend|declining_cash_flow_trend|margin_drop,"ML probability 0.746 against threshold 0.400. 6 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Net profit margin is negative.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,114
Gitanjali Gems Limited,L36911MH1986PLC040689,Gems & Jewellery,defaulter,2017,0.7442946644037637,74.43,High,0.5386133942105852,53.86,High,0.2056812701931785,agree,2,1,urgent_review,60.67,55.56,85.71,0.0,Contingent liabilities exceed 50% of net worth. | Borrowings trend over the available years is increasing.,large_contingent_liabilities|rising_borrowings_trend,ML probability 0.744 against threshold 0.400. 2 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,119
Mawana Sugars Ltd,L15421DL2002PLC118184,FMCG / Foods / Agro,defaulter,2021,0.7435443708135501,74.35,High,0.7063186270440653,70.63,High,0.03722574376948473,agree,3,1,urgent_review,60.0,19.05,33.33,0.0,Contingent liabilities exceed 50% of net worth. | Operating cash flow trend over the available years is negative. | Borrowings trend over the available years is increasing.,large_contingent_liabilities|declining_cash_flow_trend|rising_borrowings_trend,ML probability 0.744 against threshold 0.400. 3 rule-based red flag(s) were triggered. Key reasons: Contingent liabilities exceed 50% of net worth.; Operating cash flow trend over the available years is negative.; Borrowings trend over the available years is increasing.,hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,121
Bhushan Steel Limited,L27109DL1990PLC040690,Steel & Metals,defaulter,2015,0.7433319182156555,74.33,High,0.6678675681438427,66.79,High,0.07546435007181274,agree,9,5,urgent_review,59.67,58.33,83.33,0.0,"Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs. | Debt-to-equity is above 2, indicating elevated leverage. | Current ratio is below 1, indicating a short-term liquidity deficit.",weak_interest_coverage|excessive_leverage|weak_liquidity|negative_profit_margin|qualified_audit_signal|declining_cash_flow_trend|rising_borrowings_trend|leverage_spike|margin_drop,"ML probability 0.743 against threshold 0.400. 9 rule-based red flag(s) were triggered. Key reasons: Interest coverage is below 1, suggesting operating earnings may not comfortably cover finance costs.; Debt-to-equity is above 2, indicating elevated leverage.; Current ratio is below 1, indicating a short-term liquidity deficit.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,122
HCC (Hindustan Construction Co Ltd),L26922MH1926PLC000407,Infrastructure,defaulter,2017,0.7424425797968883,74.24,High,0.6033794177959535,60.34,High,0.13906316200093483,agree,1,1,urgent_review,59.0,43.14,20.0,0.0,"A qualified, adverse, or disclaimer audit opinion was detected.",qualified_audit_signal,"ML probability 0.742 against threshold 0.400. 1 rule-based red flag(s) were triggered. Key reasons: A qualified, adverse, or disclaimer audit opinion was detected.",hist_gradient_boosting,logistic_regression,tier1a_v1,tier1a_v1,0.39999999999999986,0.4199999999999998,1,1,124
